"","Shom_PJ_029","Shom_PJ_030","Shom_PJ_031","Shom_PJ_032","Shom_PJ_033","Shom_PJ_034","Shom_PJ_035","Shom_PJ_036","Shom_PJ_037"
"Shom_DM21D06_01430",420,422,464,399,484,656,530,689,736
"Shom_DM21D06_01431",7029,6544,7332,2824,6308,2122,6642,8659,5092
"Shom_DM21D06_01432",1422,1290,1970,851,910,695,2727,4120,1885
"Shom_DM21D06_01433",2164,1915,3435,994,1168,837,3399,5240,2761
"Shom_DM21D06_01434",2363,2178,4312,1275,1645,1350,4038,6003,3408
"Shom_DM21D06_01435",1334,1420,2466,553,737,614,6240,10463,5258
"Shom_DM21D06_01436",247,260,366,107,135,83,1403,1998,926
"Shom_DM21D06_01437",1095,989,1630,1873,1862,2557,1342,2104,1756
"Shom_DM21D06_01438",13753,12571,19498,8491,9964,14246,5747,8575,8544
"Shom_DM21D06_01439",36677,33965,53061,37963,46156,48621,43368,61408,52371
"Shom_DM21D06_01440",462097,438690,708658,466852,558629,434474,423742,553661,500786
"Shom_DM21D06_01441",3213,2836,4188,2947,4546,3022,4039,6669,3567
"Shom_DM21D06_01442",20300,18646,29158,87461,95990,99378,77691,97606,103957
"Shom_DM21D06_01443",7509,7341,12013,6826,8555,9791,8200,12503,10618
"Shom_DM21D06_01444",2839,2603,3980,2910,3634,3694,3122,4690,3961
"Shom_DM21D06_01445",16227,14297,14708,10476,13783,10484,2452,3994,3512
"Shom_DM21D06_01446",6655,6207,5641,5657,6940,5911,2155,2829,2904
"Shom_DM21D06_01447",4076,3942,5267,2292,2996,3583,3687,5595,4470
"Shom_DM21D06_01448",1574,1482,2093,1203,1600,1342,1379,1975,1469
"Shom_DM21D06_01449",9612,9152,12197,11437,13533,13145,9850,15827,11939
"Shom_DM21D06_01450",1149,1099,1196,1048,1388,1115,1071,1605,1142
"Shom_DM21D06_01451",4630,4422,4219,3829,4637,4060,4006,6231,4615
"Shom_DM21D06_01452",649,689,800,708,899,981,938,1235,1114
"Shom_DM21D06_01453",9851,9031,11750,4052,5862,4042,4405,7247,5761
"Shom_DM21D06_01454",31952,30296,36900,13401,18371,13686,16599,25192,19136
"Shom_DM21D06_01455",1218,1157,1481,2403,3151,2051,1932,2446,2192
"Shom_DM21D06_01456",3332,2898,3859,5476,7357,4429,4716,6155,5235
"Shom_DM21D06_01457",4359,4634,6175,4809,5522,4309,4147,6270,5429
"Shom_DM21D06_01458",34039,31812,50766,20196,27148,24574,25347,38355,31412
"Shom_DM21D06_01459",2619,2438,4325,1551,2246,2105,2228,3735,2864
"Shom_DM21D06_01460",2606,2617,4302,1424,2047,1927,2122,3155,2324
"Shom_DM21D06_01461",9014,9184,14412,5914,8721,6300,8747,13226,9227
"Shom_DM21D06_01462",14372,13525,21001,8642,12434,9094,11929,17145,13579
"Shom_DM21D06_01463",4190,4207,6008,4251,4851,4977,4090,5825,5235
"Shom_DM21D06_01464",2571,2370,3070,1507,1877,1536,1610,2047,1861
"Shom_DM21D06_01465",19305,18573,30362,11829,14120,13892,11824,18966,15942
"Shom_DM21D06_01466",4886,4525,6167,5698,5936,6248,3918,6032,5508
"Shom_DM21D06_01467",7163,6984,11066,10980,12519,17522,12146,16717,12853
"Shom_DM21D06_01468",63791,63196,96045,45657,53832,53642,41265,64086,51382
"Shom_DM21D06_01469",5837,5642,7265,12847,11848,16649,8578,11771,9488
"Shom_DM21D06_01470",7310,6749,8447,16304,13836,16392,9482,13905,18743
"Shom_DM21D06_01471",7728,7231,10342,28147,23673,56509,29267,37325,42135
"Shom_DM21D06_01472",256,245,234,1047,974,1637,662,892,1018
"Shom_DM21D06_01473",3318,3221,4671,4818,4509,7734,3244,4896,5779
"Shom_DM21D06_01474",30639,28440,46331,24057,29191,28205,19768,27935,28337
"Shom_DM21D06_01475",220,218,272,407,552,342,434,473,471
"Shom_DM21D06_01476",1083,921,1196,1317,1957,1092,1359,1706,1553
"Shom_DM21D06_01477",436,411,525,785,1048,652,785,955,826
"Shom_DM21D06_01478",3309,3418,5293,2687,2804,2764,2039,3369,3558
"Shom_DM21D06_01479",11396,11167,19054,21390,20967,22096,14775,21597,22227
"Shom_DM21D06_01480",5903,5322,9501,6005,7058,8490,7177,11970,6077
"Shom_DM21D06_01481",1289,1231,1710,1212,1047,2292,945,1382,3869
"Shom_DM21D06_01482",14807,14319,23292,15818,16116,19390,14786,23945,27321
"Shom_DM21D06_01483",1969,1830,2551,1999,2092,2611,1822,2693,3104
"Shom_DM21D06_01484",572,534,771,613,790,789,780,1103,924
"Shom_DM21D06_01485",7243,6989,11723,8418,9938,10644,9217,14379,11941
"Shom_DM21D06_01486",11078,10409,8095,37293,26574,35372,20337,27413,45470
"Shom_DM21D06_01487",34649,33395,56993,28005,35406,32423,21899,32344,29248
"Shom_DM21D06_01488",1052,993,1886,1629,1498,3645,1223,2071,1792
"Shom_DM21D06_01489",8395,8189,15220,18557,18857,29830,12757,19905,15488
"Shom_DM21D06_01490",2693,2600,4041,8285,8944,7560,6771,10094,9348
"Shom_DM21D06_01491",33616,32714,49272,53831,61687,44822,45504,68838,58594
"Shom_DM21D06_01492",1414,1374,1786,2995,3970,2552,2529,3206,2815
"Shom_DM21D06_01493",9403,9112,13568,21245,28717,17175,16642,22368,18951
"Shom_DM21D06_01494",55814,52066,40076,146291,133359,86086,61646,85198,72639
"Shom_DM21D06_01495",7730,7078,6287,21674,19001,15524,7382,10071,10434
"Shom_DM21D06_01496",2126,2120,2378,1851,2332,1704,1600,2571,1929
"Shom_DM21D06_01497",8848,8472,10438,8411,9600,6837,7078,10973,8789
"Shom_DM21D06_01498",10619,9918,12638,7991,9409,7141,7240,11101,9044
"Shom_DM21D06_01499",39700,38839,60314,46641,51306,69004,52512,67533,71937
"Shom_DM21D06_01500",917,950,1188,974,862,1107,602,795,1108
"Shom_DM21D06_01501",372,338,492,374,299,433,153,248,331
"Shom_DM21D06_01502",287,293,436,329,335,467,202,351,342
"Shom_DM21D06_01503",12677,12661,9503,7679,7866,6797,4803,6909,5674
"Shom_DM21D06_01504",24592,23985,20446,12778,12995,12632,8654,12470,11177
"Shom_DM21D06_01505",40880,35930,30107,17203,31764,16616,24777,32538,15421
"Shom_DM21D06_01506",2180,1991,3480,3687,4224,4645,3041,4739,4292
"Shom_DM21D06_01507",1237,1267,1873,1733,2145,2571,1537,2221,2471
"Shom_DM21D06_01508",1690,1930,2522,2039,1925,2064,1811,2754,2605
"Shom_DM21D06_01509",9073,8885,14052,9615,11048,11231,9326,12904,10755
"Shom_DM21D06_01510",7698,7388,11092,4321,5457,4774,6454,10082,7762
"Shom_DM21D06_01511",4288,4291,5864,1687,2323,1852,3478,5508,3849
"Shom_DM21D06_01512",8173,7767,11109,6441,7920,6729,8271,12237,10208
"Shom_DM21D06_01513",6304,5932,8736,6553,7227,7862,6420,9076,8437
"Shom_DM21D06_01514",5969,5739,7461,7176,12849,6472,12323,15571,13023
"Shom_DM21D06_01515",3052,2796,3904,3377,5325,3366,4607,5872,5732
"Shom_DM21D06_01516",5654,5369,7813,5296,7952,5019,5658,7856,8648
"Shom_DM21D06_01517",3104,3065,3153,2548,3360,2647,3746,4890,3594
"Shom_DM21D06_01518",1093,1059,1007,734,1116,829,1235,1629,1252
"Shom_DM21D06_01519",166,149,205,85,94,86,73,100,84
"Shom_DM21D06_01520",7846,7601,11612,3416,4183,3185,3246,5385,4312
"Shom_DM21D06_01521",13131,12410,13873,36766,28832,67537,13655,18687,20408
"Shom_DM21D06_01522",6026,5828,6423,18666,13867,33176,6261,8466,9354
"Shom_DM21D06_01523",6533,6567,7106,17815,13620,30420,6299,8439,9308
"Shom_DM21D06_01524",4646,4504,5587,12350,9931,21338,4173,5662,6357
"Shom_DM21D06_01525",16128,15385,20252,41099,33048,71858,15212,21204,22153
"Shom_DM21D06_01526",23224,22163,30987,56626,46988,103221,22307,29856,32292
"Shom_DM21D06_01527",11241,11140,18263,22194,19523,30046,15500,21926,20707
"Shom_DM21D06_01528",3167,3136,4454,751,1254,935,1309,1920,1064
"Shom_DM21D06_01529",1295,1211,1880,404,700,448,619,834,506
"Shom_DM21D06_01530",4431,4353,6394,8036,10291,7664,8806,12721,9794
"Shom_DM21D06_01531",48,50,73,30,27,50,23,42,24
"Shom_DM21D06_01532",33245,31446,45321,24884,34288,25699,33723,46591,32067
"Shom_DM21D06_01533",33640,31986,40481,25136,31811,27147,23541,34530,28831
"Shom_DM21D06_01534",1152,1273,1682,1014,1374,1065,1336,1812,1299
"Shom_DM21D06_01535",778,832,1253,925,973,1040,747,1084,954
"Shom_DM21D06_01536",3177,3017,4060,1211,1988,1685,1910,2886,2542
"Shom_DM21D06_01537",10266,10005,14791,23037,31356,18642,18118,24182,20711
"Shom_DM21D06_01538",1413,1373,1785,2994,3968,2554,2527,3206,2816
"Shom_DM21D06_01539",21214,19769,25522,21889,20418,47945,26728,35263,34408
"Shom_DM21D06_01540",23889,22986,29860,6351,8335,8389,8452,11745,10281
"Shom_DM21D06_01541",12462,11966,18405,6302,9584,7905,9060,14371,8360
"Shom_DM21D06_01542",49242,48684,78285,10847,23067,13756,24882,40868,14730
"Shom_DM21D06_01543",1238,1222,1592,2459,3244,2086,2091,2663,2372
"Shom_DM21D06_01544",10218,9976,14733,22877,31115,18489,18009,24040,20590
"Shom_DM21D06_01545",9660,8656,15486,19921,22803,39728,23644,35287,33921
"Shom_DM21D06_01546",246418,232069,136542,55907,119657,26355,68959,90052,29268
"Shom_DM21D06_01547",169601,162782,82123,43055,89528,17501,55849,66632,20954
"Shom_DM21D06_01548",274957,274214,129947,71683,141558,27897,78585,98216,27564
"Shom_DM21D06_01549",144162,136444,69871,38458,74999,15032,41553,50209,14680
"Shom_DM21D06_01550",313383,292752,145812,79913,156482,32035,90752,107973,32192
"Shom_DM21D06_01551",107305,102453,41067,31721,63253,10287,36696,41119,10615
"Shom_DM21D06_01552",221482,210210,98229,63684,125168,20769,67871,87187,23267
"Shom_DM21D06_01553",230802,226559,91618,67753,134814,22220,81659,95658,26418
"Shom_DM21D06_01554",168357,161957,71749,46872,92324,15140,50967,61210,18247
"Shom_DM21D06_01555",102969,102830,42176,29670,59305,10267,36607,42972,13016
"Shom_DM21D06_01556",118421,117377,48665,34402,67447,11554,39417,49708,15935
"Shom_DM21D06_01557",144823,140093,57519,41391,83777,13930,52049,62079,19799
"Shom_DM21D06_01558",114408,110076,46317,34055,67089,11839,43350,51964,16501
"Shom_DM21D06_01559",183028,176870,76037,53292,101817,18845,70740,84016,27020
"Shom_DM21D06_01560",81460,75670,33504,22404,43006,7790,29786,37308,12320
"Shom_DM21D06_01561",103913,100591,43307,29841,56997,10769,40047,47856,15916
"Shom_DM21D06_01562",184104,186158,76630,55631,104459,20205,76930,87599,28682
"Shom_DM21D06_01563",53274,52810,19252,16632,31487,5822,22318,25518,7966
"Shom_DM21D06_01564",143711,141064,52877,41181,76941,13382,48235,56967,16888
"Shom_DM21D06_01565",50348,50963,20003,16328,28758,5767,23243,26333,8270
"Shom_DM21D06_01566",53041,51388,19434,17900,30709,7086,22909,27268,10653
"Shom_DM21D06_01567",305372,293721,127068,135818,212243,67444,157895,200558,98661
"Shom_DM21D06_01568",244799,239287,112624,108261,166612,55433,129647,168756,90403
"Shom_DM21D06_01569",61890,60086,30002,31948,47921,18459,38009,50069,27758
"Shom_DM21D06_01570",65998,62352,34049,32710,48195,19566,37794,50694,30461
"Shom_DM21D06_01571",173852,168033,88162,83737,124164,51135,100141,131380,77198
"Shom_DM21D06_01572",198249,189487,99536,91178,136440,57801,106675,143171,84962
"Shom_DM21D06_01573",133077,132458,74318,60591,88881,41273,80360,101045,60754
"Shom_DM21D06_01574",74621,72817,46391,29462,43263,20081,32935,44181,26370
"Shom_DM21D06_01575",31236,29330,22260,23652,24741,18500,20076,28447,23575
"Shom_DM21D06_01576",31762,29094,19965,20974,22603,15862,18922,25481,18796
"Shom_DM21D06_01577",13640,13502,7763,8041,9110,4895,7807,10375,6868
"Shom_DM21D06_01578",15573,14892,8177,8103,9307,4162,7479,9797,5906
"Shom_DM21D06_01579",179981,174401,103588,54944,96767,22259,56680,73447,25702
"Shom_DM21D06_01580",101208,98087,62523,38200,60305,21241,43187,52650,23758
"Shom_DM21D06_01581",7695,7558,11078,9112,10728,14385,9640,12923,9788
"Shom_DM21D06_01582",3199,3251,4775,3447,4427,3318,4129,5741,4972
"Shom_DM21D06_01583",14,13,11,214,170,281,162,161,136
"Shom_DM21D06_01584",83,77,53,789,631,874,377,406,325
"Shom_DM21D06_01585",139,126,97,1227,977,1185,589,709,571
"Shom_DM21D06_01586",25,23,17,216,176,158,92,128,90
"Shom_DM21D06_01587",41,37,40,280,247,218,156,181,128
"Shom_DM21D06_01588",36,24,38,181,156,163,86,138,108
"Shom_DM21D06_01589",9,5,8,27,29,30,28,18,15
"Shom_DM21D06_01590",33823,31747,44280,40385,40555,44915,28805,40897,36857
"Shom_DM21D06_01591",17359,16945,26172,31979,28311,41271,17453,25826,21997
"Shom_DM21D06_01592",3849,3684,5912,3847,4569,4300,3376,5335,4284
"Shom_DM21D06_01593",470,505,723,396,505,435,554,789,585
"Shom_DM21D06_01594",5282,5298,7677,3971,5545,3733,5254,8243,5832
"Shom_DM21D06_01595",5,9,17,17,11,18,12,13,12
"Shom_DM21D06_01596",9,10,9,17,13,20,11,15,10
"Shom_DM21D06_01597",18,27,31,54,41,87,35,44,41
"Shom_DM21D06_01598",2,2,1,3,7,16,7,12,12
"Shom_DM21D06_01599",0,0,3,5,6,11,11,9,1
"Shom_DM21D06_01600",5,5,7,15,16,13,12,12,22
"Shom_DM21D06_01601",11,5,17,20,29,35,36,35,29
"Shom_DM21D06_01602",68,71,136,201,203,260,155,194,225
"Shom_DM21D06_01603",220,196,352,565,560,619,313,508,510
"Shom_DM21D06_01604",291,283,430,434,465,429,356,468,562
"Shom_DM21D06_01605",288,280,459,341,474,370,345,486,502
"Shom_DM21D06_01606",169,158,255,230,261,204,197,299,311
"Shom_DM21D06_01607",1835,1794,2879,2165,2150,2528,2256,3155,2875
"Shom_DM21D06_01608",393,475,510,655,627,929,633,886,929
"Shom_DM21D06_01609",436,394,796,564,535,1016,579,783,577
"Shom_DM21D06_01610",315,316,302,432,575,437,531,718,586
"Shom_DM21D06_01611",726,663,688,854,1090,979,1393,2021,1823
"Shom_DM21D06_01612",1688,1677,1998,2583,2696,3648,2712,3583,4251
"Shom_DM21D06_01613",13437,12283,19033,8978,10578,15249,6070,9145,9115
"Shom_DM21D06_01614",330,353,367,472,462,520,250,399,344
"Shom_DM21D06_01615",9601,8633,11889,5908,6821,7136,6254,9412,5960
"Shom_DM21D06_01616",8954,8367,10150,26022,22844,56657,26238,32266,30846
"Shom_DM21D06_01617",17189,15860,22175,54945,48420,139054,60964,80655,78711
"Shom_DM21D06_01618",9068,8292,8741,14877,17179,18060,14672,17680,15710
"Shom_DM21D06_01619",177324,168743,300629,386258,333785,814165,305141,400090,394389
"Shom_DM21D06_01620",99131,92766,161753,206003,183265,439219,178970,223136,219178
"Shom_DM21D06_01621",244237,220800,411246,487757,446893,969376,352285,491588,484650
"Shom_DM21D06_01622",33259,31535,33527,11372,19594,12141,18687,28174,18418
"Shom_DM21D06_01623",26469,26020,40849,20850,19981,23471,14195,22717,24350
"Shom_DM21D06_01624",7020,7115,10524,4547,4631,5355,4516,6502,6248
"Shom_DM21D06_01625",69852,66449,124846,34658,49995,26418,290386,414784,234131
"Shom_DM21D06_01626",31029,28943,54833,11110,17810,7818,107555,154694,98342
"Shom_DM21D06_01627",13335,13221,21826,4321,6789,4121,45436,63193,41728
"Shom_DM21D06_01628",14170,14051,11894,3570,4911,2641,7011,10556,4699
"Shom_DM21D06_01629",14530,13181,23453,19218,20358,22184,14154,20100,22652
"Shom_DM21D06_01630",7536,7098,9704,9189,10386,9826,7099,10781,10762
"Shom_DM21D06_01631",24298,23980,32750,23985,28945,28254,22567,31931,31720
"Shom_DM21D06_01632",13747,13271,17388,10963,13889,14130,9537,14079,13344
"Shom_DM21D06_01633",3141,2992,3173,3017,3287,4018,2449,3492,3421
"Shom_DM21D06_01634",343,424,339,482,516,724,344,497,483
"Shom_DM21D06_01635",12489,11517,10335,19093,20245,20851,16813,21672,16743
"Shom_DM21D06_01645",8738,8621,11530,9788,11845,11125,10112,14793,13008
"Shom_DM21D06_01646",9262,9068,12168,10243,12574,12261,11542,14793,13488
"Shom_DM21D06_01647",24093,23672,33316,29235,32673,36344,28436,39237,36978
"Shom_DM21D06_01648",58128,57193,80053,25676,45377,30554,38322,52380,45649
"Shom_DM21D06_01649",1302,1129,1758,1358,1335,1329,1021,1570,1647
"Shom_DM21D06_01650",327,330,563,467,441,506,456,669,602
"Shom_DM21D06_01651",10479,10149,16501,18471,18215,27858,17620,25026,27941
"Shom_DM21D06_01652",33741,32108,48625,12061,14849,19124,14506,23716,18565
"Shom_DM21D06_01653",8053,7821,12954,3682,3819,4668,2710,4240,4605
"Shom_DM21D06_01654",9515,9195,13707,21331,28843,17280,16700,22474,19066
"Shom_DM21D06_01655",1416,1374,1788,3003,3981,2557,2543,3221,2830
"Shom_DM21D06_01656",4410,4010,6402,45309,54109,40863,31122,46487,40078
"Shom_DM21D06_01657",3601,3002,5993,42727,49045,41611,24684,40017,33563
"Shom_DM21D06_01658",11380,10158,16813,49378,46260,87111,33067,44543,47304
"Shom_DM21D06_01659",5780,5756,7302,2272,3951,1846,3812,5155,3585
"Shom_DM21D06_01660",18972,18363,30395,29673,30702,33744,23905,35149,30155
"Shom_DM21D06_01661",2693,2793,4712,9138,8733,24396,7999,10133,12058
"Shom_DM21D06_01662",12927,12504,20214,73981,63363,190105,62620,80385,73616
"Shom_DM21D06_01663",40009,37482,61195,24068,35783,27358,34043,47116,37472
"Shom_DM21D06_01664",12045,11034,7386,15341,19479,11596,16904,19198,11843
"Shom_DM21D06_01665",19756,18621,11794,36763,43572,29372,37510,43901,28742
"Shom_DM21D06_01666",39988,38471,37438,108429,122876,111485,70235,88593,78343
"Shom_DM21D06_01667",13022,11561,13564,29576,33816,32691,18915,24607,25022
"Shom_DM21D06_01668",19982,18894,29056,9274,11593,10298,12335,17511,13999
"Shom_DM21D06_01669",9890,9702,11469,11206,11886,12323,9487,14251,14627
"Shom_DM21D06_01670",13309,13114,17022,17861,18371,21296,13627,19716,20300
"Shom_DM21D06_01671",12158,11409,17016,10073,12475,11958,11381,16009,14374
"Shom_DM21D06_01672",8492,7790,12103,7147,8236,12200,4819,7373,7500
"Shom_DM21D06_01673",14279,13296,19197,4377,7403,4326,6035,8696,5957
"Shom_DM21D06_01674",8960,8648,11783,12194,14619,12405,12319,17910,13839
"Shom_DM21D06_01675",22851,23059,34106,10838,15885,10309,13707,21024,13620
"Shom_DM21D06_01676",70120,69363,110172,21004,48026,16592,39733,58569,42997
"Shom_DM21D06_01677",8589,8590,14043,5814,8005,5553,5880,9020,5717
"Shom_DM21D06_01678",27479,26014,34382,12327,16077,12806,13751,18100,11458
"Shom_DM21D06_01679",5596,5429,3895,7295,7776,5600,6196,8634,5992
"Shom_DM21D06_01680",14949,13488,10311,18409,19650,13907,13752,20885,14521
"Shom_DM21D06_01681",4676,4455,4553,7690,7975,7817,5812,8081,7875
"Shom_DM21D06_01682",19023,18568,27168,77745,63590,119652,32060,41803,43167
"Shom_DM21D06_01683",62862,59926,41782,22237,33935,15332,33703,48940,28092
"Shom_DM21D06_01684",163088,143290,244271,80282,111734,93922,93268,146019,92152
"Shom_DM21D06_01685",6864,7057,7129,4230,6321,4301,6726,9352,4869
"Shom_DM21D06_01686",23843,22720,24533,12848,19038,13571,19707,28482,15491
"Shom_DM21D06_01687",20666,19385,22544,10097,14840,11124,14678,22918,13436
"Shom_DM21D06_01688",9118,8683,9382,7451,8942,9735,8830,12881,9552
"Shom_DM21D06_01689",5417,5161,6149,4835,5527,6314,5028,7608,6081
"Shom_DM21D06_01690",18292,17096,19050,32088,35303,25299,24511,35740,29297
"Shom_DM21D06_01691",56868,54591,58492,96864,105159,77934,71121,102263,87386
"Shom_DM21D06_01692",33234,32315,33866,55972,61342,48320,43139,61308,52137
"Shom_DM21D06_01693",61538,59423,56648,79924,94642,67716,76028,110444,89199
"Shom_DM21D06_01694",154250,142465,172074,125789,159825,121200,121774,183963,124766
"Shom_DM21D06_01695",208939,199900,202242,190696,233235,171992,202124,278918,204465
"Shom_DM21D06_01696",44528,42716,31712,34118,42776,26373,36005,50985,34629
"Shom_DM21D06_01697",104540,101563,69905,84230,106404,56621,93682,131543,82958
"Shom_DM21D06_01698",71944,70932,42419,54402,71402,35444,64393,87583,51029
"Shom_DM21D06_01699",337538,323281,192371,227088,296930,122756,274586,380243,212698
"Shom_DM21D06_01700",195151,186768,101508,162029,201408,84493,178039,243554,143379
"Shom_DM21D06_01701",314958,309627,196257,229950,284851,147987,277058,371300,233847
"Shom_DM21D06_01702",100884,99894,71298,70814,87301,51285,83006,114773,78619
"Shom_DM21D06_01703",906,863,1091,1298,1466,1416,1096,1611,1474
"Shom_DM21D06_01704",25794,25441,34194,31671,35649,34410,31409,44098,40440
"Shom_DM21D06_01705",9410,9052,13438,12426,13535,14467,11633,16266,15550
"Shom_DM21D06_01706",1959,1825,2845,2247,2093,3356,1498,2243,2729
"Shom_DM21D06_01707",1040,911,1640,2076,1498,6365,896,1432,1586
"Shom_DM21D06_01708",8813,7542,11809,20404,16163,44491,7181,11378,11766
"Shom_DM21D06_01709",1974,1938,2099,1782,1917,3513,15800,25713,47042
"Shom_DM21D06_01710",1277,1286,1258,1188,1316,2037,11311,16905,29949
"Shom_DM21D06_01711",1238,1240,1130,1231,1431,1954,9891,15438,25856
"Shom_DM21D06_01712",3256,2983,3040,4105,4422,4414,13163,19630,31876
"Shom_DM21D06_01713",67318,65654,96688,27211,37601,38056,49036,70434,67115
"Shom_DM21D06_01714",13184,12888,20663,10729,11816,14372,11969,19522,16823
"Shom_DM21D06_01715",12624,12333,18483,12271,13493,14647,14403,22392,19086
"Shom_DM21D06_01716",4083,4060,5961,4333,4966,4879,3327,4570,5145
"Shom_DM21D06_01717",3028,3183,4536,3272,3461,3548,2585,3795,3977
"Shom_DM21D06_01718",6913,5421,9366,13882,12753,31917,13586,18412,14020
"Shom_DM21D06_01719",14334,13961,19957,9543,11824,14414,12636,18735,16492
"Shom_DM21D06_01720",29655,28290,40953,18895,24427,21835,20236,28100,24436
"Shom_DM21D06_01721",43280,42629,63603,29324,36653,34595,29856,42540,37067
"Shom_DM21D06_01722",72116,73074,95948,17048,32169,16286,29300,45029,25473
"Shom_DM21D06_01723",2482,2337,3892,3479,3251,5464,3090,4901,3976
"Shom_DM21D06_01724",7674,7316,11176,7651,8491,13100,8932,13544,11451
"Shom_DM21D06_01725",1259,1280,1752,966,1215,1359,1374,2188,1524
"Shom_DM21D06_01726",2594,2595,3934,2030,2720,2640,3136,4794,3515
"Shom_DM21D06_01727",12389,11569,18031,10673,13349,14305,13306,19508,14836
"Shom_DM21D06_01728",5176,4707,7235,7603,7421,9854,6785,9294,8752
"Shom_DM21D06_01729",15741,14906,23258,21023,22974,25767,21550,27955,26006
"Shom_DM21D06_01730",12051,11836,18475,11554,14384,14357,10547,16524,16508
"Shom_DM21D06_01731",16277,16150,24107,21228,22672,29006,21792,29931,26444
"Shom_DM21D06_01732",14151,13510,20877,18599,20863,26780,19785,27131,24122
"Shom_DM21D06_01733",32965,31420,50662,43809,49693,66764,50334,67358,61469
"Shom_DM21D06_01734",13386,13208,19438,13576,16403,16387,13876,20053,17919
"Shom_DM21D06_01735",3484,3420,5201,3829,4136,4793,3770,5740,4973
"Shom_DM21D06_01741",2317,2233,2383,2598,2467,3937,2301,3281,8416
"Shom_DM21D06_01742",388,340,216,701,493,1023,341,453,2666
"Shom_DM21D06_01743",646,630,375,1408,911,1995,561,881,5799
"Shom_DM21D06_01744",411,401,293,1239,804,2011,513,711,5517
"Shom_DM21D06_01745",504,502,547,3317,1566,7245,1026,1396,12820
"Shom_DM21D06_01746",347,299,319,2897,1203,6415,940,1230,12059
"Shom_DM21D06_01747",19,22,17,250,126,440,108,115,1126
"Shom_DM21D06_01748",578,622,495,6155,2772,7844,1382,1869,17629
"Shom_DM21D06_01749",244,235,188,3932,1704,5026,801,1081,11043
"Shom_DM21D06_01750",3651,3503,5166,2912,3746,3159,2683,4161,3500
"Shom_DM21D06_01751",5870,5263,7583,4724,5398,4649,4293,6166,5735
"Shom_DM21D06_01752",1993,1871,2586,1477,1775,1689,1570,2110,1920
"Shom_DM21D06_01753",7444,7015,9069,5048,5831,5260,4309,6216,6297
"Shom_DM21D06_01754",13439,13298,19547,13678,16593,14991,12666,19032,16975
"Shom_DM21D06_01755",4647,4656,6515,6244,7283,6817,4587,6196,6749
"Shom_DM21D06_01756",8022,7400,11690,7180,8034,7906,5193,7354,8688
"Shom_DM21D06_01757",1903,1762,2652,1780,1935,1791,1309,1766,2017
"Shom_DM21D06_01758",1120,1094,1404,1104,1399,1330,1177,1701,1653
"Shom_DM21D06_01759",16675,16012,21980,19745,21693,18673,16428,23979,20475
"Shom_DM21D06_01760",8330,7918,10226,5332,6584,4984,5335,7404,6001
"Shom_DM21D06_01761",5727,5483,8595,5576,5755,9811,5506,7668,8609
"Shom_DM21D06_01762",11731,11721,19313,13372,13613,22617,12167,17628,19375
"Shom_DM21D06_01763",3276,3502,6187,8432,7299,16819,4892,7304,6966
"Shom_DM21D06_01764",39594,41516,71515,65720,59307,115894,44109,61927,59003
"Shom_DM21D06_01765",4966,4758,6186,9277,9391,9630,5449,7028,7751
"Shom_DM21D06_01766",13296,12497,19519,6301,7945,7639,7013,10548,7022
"Shom_DM21D06_01767",4402,4265,5794,12878,9813,25761,5752,8095,9876
"Shom_DM21D06_01768",11263,10672,18425,5694,7479,8926,7643,12742,8670
"Shom_DM21D06_01769",6579,6594,5965,6228,7258,7736,9200,11609,9449
"Shom_DM21D06_01770",91185,88323,96999,83557,96313,124000,123609,161521,140815
"Shom_DM21D06_01771",18354,17757,20935,11736,15030,12984,12973,20282,13052
"Shom_DM21D06_01772",2217,2406,2809,2187,2500,2727,2198,3236,2179
"Shom_DM21D06_01773",78,62,112,275,243,357,156,193,128
"Shom_DM21D06_01774",132,137,199,438,419,444,205,337,273
"Shom_DM21D06_01775",26,24,34,118,116,137,67,79,84
"Shom_DM21D06_01776",54,58,88,309,283,416,126,179,175
"Shom_DM21D06_01777",24,14,32,116,91,173,49,68,66
"Shom_DM21D06_01778",37,27,43,160,132,243,78,86,93
"Shom_DM21D06_01779",356,293,474,440,504,435,316,453,442
"Shom_DM21D06_01780",772,766,1257,1210,1370,1452,832,1170,1127
"Shom_DM21D06_01781",75,89,120,110,121,146,96,122,118
"Shom_DM21D06_01782",273,307,365,373,389,422,281,397,403
"Shom_DM21D06_01783",522,459,552,3898,3150,5630,2506,3162,2195
"Shom_DM21D06_01784",951,913,1193,6803,5548,9751,4258,5218,3892
"Shom_DM21D06_01785",1233,1189,1633,9468,7502,15231,6486,8590,7194
"Shom_DM21D06_01786",129,146,188,968,782,1687,674,880,728
"Shom_DM21D06_01787",487,477,623,2049,1703,2797,1266,1752,1376
"Shom_DM21D06_01788",142,159,198,540,457,697,343,417,392
"Shom_DM21D06_01789",563,548,689,1823,1603,2326,1047,1264,1263
"Shom_DM21D06_01790",126,145,147,469,336,561,239,323,304
"Shom_DM21D06_01791",4540,4229,7099,14495,16211,13604,9854,14139,12536
"Shom_DM21D06_01792",539,511,843,1495,1693,1447,849,1467,1297
"Shom_DM21D06_01793",322,346,415,92,113,153,100,151,121
"Shom_DM21D06_01794",13093,12997,18994,25848,28577,31315,23248,32015,29959
"Shom_DM21D06_01795",143,126,216,145,132,174,127,134,121
