"","Sepi_PJ_010","Sepi_PJ_011","Sepi_PJ_012","Sepi_PJ_013","Sepi_PJ_014","Sepi_PJ_015","Sepi_PJ_016","Sepi_PJ_017","Sepi_PJ_018"
"Sepi_DM24B03_01425",9334,1652,2849,11081,17040,16106,9164,9992,9594
"Sepi_DM24B03_01426",14003,2793,4538,19738,28347,28395,14493,16766,18472
"Sepi_DM24B03_01427",15612,3086,5302,24391,34278,33693,17063,18329,22160
"Sepi_DM24B03_01428",8312,2041,3402,16169,24048,24620,11428,12936,15279
"Sepi_DM24B03_01429",3421,2484,2860,3823,6982,6100,3438,6928,6187
"Sepi_DM24B03_01430",23990,60251,48352,8278,15303,13088,9044,18731,16871
"Sepi_DM24B03_01431",15516,18181,17458,5869,9680,7611,6247,11083,9323
"Sepi_DM24B03_01432",1378,554,709,40132,55287,55780,90915,185477,162435
"Sepi_DM24B03_01433",214,144,112,9649,14124,16009,14698,22548,22545
"Sepi_DM24B03_01434",248,185,163,13476,19150,22085,15999,23559,30651
"Sepi_DM24B03_01435",267,196,178,10606,15336,16510,19092,27756,26572
"Sepi_DM24B03_01436",674,739,603,12082,17695,18732,24368,40807,38345
"Sepi_DM24B03_01437",7398,8569,8255,17071,24971,22020,10780,14424,15739
"Sepi_DM24B03_01438",1114,2019,1552,1559,2147,1847,1471,2643,2374
"Sepi_DM24B03_01439",3062,4911,4191,2403,3696,3304,1931,2474,2050
"Sepi_DM24B03_01440",2453,4072,3441,1686,2634,2329,1211,1873,1381
"Sepi_DM24B03_01441",3802,6591,5083,2624,3763,3542,1882,3088,2666
"Sepi_DM24B03_01442",3226,5948,4648,1977,3024,2850,1440,2478,2348
"Sepi_DM24B03_01443",2471,4768,3425,2326,3852,3378,3651,6518,5426
"Sepi_DM24B03_01444",1105,2534,1853,2199,3381,3027,2914,4525,3626
"Sepi_DM24B03_01445",49692,73683,63164,27325,45080,37865,29125,48908,38118
"Sepi_DM24B03_01446",36509,49210,42421,24369,38973,31074,28201,44432,36428
"Sepi_DM24B03_01447",65583,21274,30500,34400,47248,41664,43933,67275,58445
"Sepi_DM24B03_01448",510,520,535,592,986,887,892,1265,901
"Sepi_DM24B03_01449",772,583,658,1573,2433,2322,2161,2239,1783
"Sepi_DM24B03_01450",215,166,149,1085,1583,1679,1180,1555,1591
"Sepi_DM24B03_01451",212,128,123,1042,1252,1400,1217,1661,1677
"Sepi_DM24B03_01452",235,149,144,1634,1991,2214,1834,2691,2373
"Sepi_DM24B03_01453",149,34,53,1165,1368,1573,1427,1847,1522
"Sepi_DM24B03_01454",504,287,325,3362,4904,4385,4785,6683,5220
"Sepi_DM24B03_01455",849,1255,916,2861,4806,3926,3063,5683,4700
"Sepi_DM24B03_01456",480,369,417,570,832,797,501,620,533
"Sepi_DM24B03_01457",5058,4362,4733,4374,7549,5659,4687,7237,5707
"Sepi_DM24B03_01458",7079,19893,15119,6777,12620,9636,9369,15373,12732
"Sepi_DM24B03_01459",25332,14655,15493,15210,19231,17981,13366,21401,20214
"Sepi_DM24B03_01460",12521,18779,17664,23386,32480,31919,8902,12360,11074
"Sepi_DM24B03_01461",12249,14609,13826,5044,8604,7478,5469,9282,7850
"Sepi_DM24B03_01462",6858,9244,7655,3557,6020,5098,3554,7284,6834
"Sepi_DM24B03_01463",15183,19228,17883,17326,28293,25653,11901,15082,12700
"Sepi_DM24B03_01464",40208,71236,63947,17376,30269,28443,14276,24149,22429
"Sepi_DM24B03_01465",7552,12348,12345,4866,9250,7977,4367,5054,4399
"Sepi_DM24B03_01466",8098,15497,13423,5612,8768,7123,6442,11250,8964
"Sepi_DM24B03_01467",804,1911,1446,764,1337,1004,912,1616,1379
"Sepi_DM24B03_01468",18806,19924,19690,23888,32662,31895,17692,21732,19171
"Sepi_DM24B03_01469",75411,29452,36043,246152,322582,336868,115347,85813,105611
"Sepi_DM24B03_01470",156699,190225,186555,97962,153306,135281,101436,145873,100257
"Sepi_DM24B03_01471",1375,4629,3651,1357,3091,2610,1394,2470,1792
"Sepi_DM24B03_01472",19372,20663,19166,17468,26521,23680,16432,27392,24671
"Sepi_DM24B03_01473",5133,5236,4986,5184,7627,6651,5390,8548,7040
"Sepi_DM24B03_01474",4143,6873,6499,2002,3469,2670,2259,3479,2786
"Sepi_DM24B03_01475",32205,37714,37694,7325,13568,10155,8145,12952,9243
"Sepi_DM24B03_01476",280740,166618,201414,134423,189133,163365,119414,155427,108926
"Sepi_DM24B03_01477",1111,906,1098,810,1287,968,915,1420,997
"Sepi_DM24B03_01478",490,513,466,450,650,539,325,564,483
"Sepi_DM24B03_01479",28074,14847,17322,14668,21953,18748,22095,28151,21733
"Sepi_DM24B03_01480",3966,2445,3011,2970,4311,3561,3034,4011,3811
"Sepi_DM24B03_01481",8530,8253,7870,7939,12465,12366,3853,4422,5353
"Sepi_DM24B03_01482",5806,5680,6008,5414,8452,8191,3045,3648,4014
"Sepi_DM24B03_01483",219,228,223,90,154,158,75,74,75
"Sepi_DM24B03_01484",42185,33279,29737,30282,37456,33887,25378,24105,27205
"Sepi_DM24B03_01485",202198,38216,62466,204336,253115,228306,181728,136981,145923
"Sepi_DM24B03_01486",20748,30452,25769,8852,16834,14218,8761,19424,13707
"Sepi_DM24B03_01487",21556,11121,12881,6328,9695,7863,7159,12713,10306
"Sepi_DM24B03_01488",41592,25262,28480,25998,35476,30810,29532,46489,35830
"Sepi_DM24B03_01489",3937,2030,2103,17368,22725,20653,22607,35635,25464
"Sepi_DM24B03_01490",4345,1424,1918,22446,30201,26103,29612,40510,28316
"Sepi_DM24B03_01491",4814,944,1610,26213,34596,29243,34337,50001,36818
"Sepi_DM24B03_01492",254,273,249,2676,4477,3777,5081,10866,6370
"Sepi_DM24B03_01493",18244,13175,18143,21634,31287,25072,30672,45416,33839
"Sepi_DM24B03_01494",54347,52346,55004,18150,25031,21895,15573,27762,23854
"Sepi_DM24B03_01495",557,1561,1206,343,709,495,388,558,364
"Sepi_DM24B03_01496",3542,6718,5417,3136,5008,3977,3197,5449,4736
"Sepi_DM24B03_01497",762,881,843,574,962,846,548,811,689
"Sepi_DM24B03_01498",1118,1157,1158,692,1117,844,734,1051,859
"Sepi_DM24B03_01499",426,396,320,355,564,439,346,607,504
"Sepi_DM24B03_01500",199,187,185,237,402,359,228,437,312
"Sepi_DM24B03_01501",53719,52679,48658,72794,114316,94615,77555,144828,115608
"Sepi_DM24B03_01502",2161,2002,2195,2703,4531,3379,3078,5389,3407
"Sepi_DM24B03_01503",7217,7010,6894,10884,17685,14591,14507,26465,17295
"Sepi_DM24B03_01504",6072,6362,5429,9363,15395,13569,12265,24118,18308
"Sepi_DM24B03_01505",653,717,515,667,789,819,380,797,880
"Sepi_DM24B03_01506",1271,1331,1054,1310,1625,1564,785,1497,1536
"Sepi_DM24B03_01507",373053,148279,177464,353778,358290,334087,179119,195874,120650
"Sepi_DM24B03_01508",100213,37684,48981,91570,100578,87734,48140,47989,29325
"Sepi_DM24B03_01509",1182,3505,2064,1837,2995,3648,940,1062,1516
"Sepi_DM24B03_01510",1243,3336,2096,1856,3327,3668,1354,1296,1590
"Sepi_DM24B03_01511",29707,13372,17391,12349,18243,13931,19413,26382,18330
"Sepi_DM24B03_01512",22552,15135,15719,21391,29254,26920,30047,50363,44068
"Sepi_DM24B03_01513",33283,24282,24721,29140,40675,35565,38424,66231,58847
"Sepi_DM24B03_01514",17610,15370,15142,10433,14225,12984,10372,17268,16022
"Sepi_DM24B03_01515",98442,95217,125773,38548,50320,52204,35513,35018,33751
"Sepi_DM24B03_01516",57442,47693,58578,33904,54903,49110,39905,45063,29560
"Sepi_DM24B03_01517",24854,22707,26783,16850,25933,24485,19206,24892,18143
"Sepi_DM24B03_01518",7932,6848,7788,4409,6754,6236,3755,4246,3496
"Sepi_DM24B03_01519",27028,25412,27458,18798,28610,25335,13747,15732,14486
"Sepi_DM24B03_01520",31900,42847,38486,19382,30406,27269,17098,27228,24473
"Sepi_DM24B03_01521",3071,3965,3811,1396,2489,2038,1424,2116,1574
"Sepi_DM24B03_01522",6399,9031,7758,3714,6747,6141,4031,5573,4367
"Sepi_DM24B03_01523",23665,30076,25122,15271,26724,22291,16609,21818,17319
"Sepi_DM24B03_01524",10943,4014,5605,6142,8050,6583,10325,11654,8904
"Sepi_DM24B03_01525",18064,3620,5594,14700,17404,15259,24315,28552,24829
"Sepi_DM24B03_01526",27000,15623,17277,12408,18678,17067,9368,13560,11438
"Sepi_DM24B03_01527",40433,18711,25318,18787,29764,25859,14951,16756,14486
"Sepi_DM24B03_01528",17031,13166,14371,8710,12771,11329,8581,12166,10250
"Sepi_DM24B03_01529",6740,8008,7487,11025,16024,13738,11132,20594,18879
"Sepi_DM24B03_01530",210179,223960,211145,108949,162511,137060,122268,190754,147385
"Sepi_DM24B03_01531",38485,20265,26485,25349,37675,30846,25418,25386,18209
"Sepi_DM24B03_01532",12772,11852,11976,10962,16268,13193,9736,15097,11787
"Sepi_DM24B03_01533",17583,16216,17495,7688,12016,10131,8808,12869,9039
"Sepi_DM24B03_01534",21509,26055,23739,14671,23908,20105,16341,24874,19729
"Sepi_DM24B03_01535",17248,20483,21176,11244,18897,15685,13095,16737,10938
"Sepi_DM24B03_01536",10110,15957,14916,6754,11188,10293,6729,8935,6360
"Sepi_DM24B03_01537",21058,34849,31490,14896,24728,21288,14349,21394,16040
"Sepi_DM24B03_01538",20204,34955,29193,16617,26171,24120,14141,23764,21586
"Sepi_DM24B03_01539",11825,16315,14648,9370,14700,13556,7348,11234,8917
"Sepi_DM24B03_01540",43222,48644,47303,36143,53698,49855,25731,33777,26574
"Sepi_DM24B03_01541",86118,92545,89005,49683,74423,61447,49727,76673,62101
"Sepi_DM24B03_01542",74470,66219,79615,66229,108020,91947,48478,56737,47447
"Sepi_DM24B03_01543",16783,42625,35712,11769,24347,18335,10919,14491,10212
"Sepi_DM24B03_01544",3996,6097,5761,3477,5615,4567,3289,4398,3279
"Sepi_DM24B03_01545",3929,7217,5907,3839,6620,5985,3724,5730,5126
"Sepi_DM24B03_01546",6553,8822,7693,5577,9090,8539,4116,5957,5751
"Sepi_DM24B03_01547",25884,26074,25240,33955,51634,51568,19343,16181,18518
"Sepi_DM24B03_01548",3839,4465,3865,5364,8448,8513,3383,3478,3717
"Sepi_DM24B03_01549",4469,5331,4555,6548,9853,9967,4231,4328,4060
"Sepi_DM24B03_01550",12080,14120,14228,14360,24682,20647,12021,11035,7738
"Sepi_DM24B03_01551",3464,4348,4084,4202,7373,5775,3880,4407,3199
"Sepi_DM24B03_01552",23211,30003,26678,23348,36362,35386,16933,20655,22153
"Sepi_DM24B03_01553",44658,39794,44678,27338,42223,36906,18623,22665,17879
"Sepi_DM24B03_01554",21473,19234,22294,13738,21638,18729,9714,11719,9343
"Sepi_DM24B03_01555",7467,9352,9397,3644,5896,4869,3732,5410,3840
"Sepi_DM24B03_01556",14499,20671,16800,10273,16079,14153,12198,20190,17399
"Sepi_DM24B03_01557",68015,58652,62875,27609,43624,38771,23089,33424,26365
"Sepi_DM24B03_01558",37463,33004,38267,16714,27101,22482,13534,17303,12319
"Sepi_DM24B03_01559",246504,246111,246472,97280,157207,132073,87508,128764,95299
"Sepi_DM24B03_01560",200897,302619,289581,85724,154007,127189,78171,99325,72515
"Sepi_DM24B03_01561",19188,11994,15949,15554,23029,19088,13010,13544,10097
"Sepi_DM24B03_01562",40645,28658,32706,42331,62563,52850,34832,41942,33869
"Sepi_DM24B03_01563",12257,8799,10049,14780,21776,17511,13670,15400,11169
"Sepi_DM24B03_01564",18616,17593,16744,26827,37903,33921,25250,36724,30981
"Sepi_DM24B03_01566",19496,33191,28724,22067,38145,33361,13848,16735,16735
"Sepi_DM24B03_01567",1946,1727,1558,3370,4170,4001,2913,4011,3930
"Sepi_DM24B03_01568",19078,15192,16271,164582,226810,223862,82914,83483,100386
"Sepi_DM24B03_01569",19697,18465,18319,252911,350578,333482,118690,120082,164985
"Sepi_DM24B03_01570",3778,4383,3625,5056,7272,7898,3671,3436,4562
"Sepi_DM24B03_01571",4862,4898,4679,4277,6642,5872,4204,4792,4113
"Sepi_DM24B03_01572",1810,2857,2291,2358,3585,3268,2414,3807,3037
"Sepi_DM24B03_01573",7303,10442,8328,8344,11930,11011,7635,13428,11409
"Sepi_DM24B03_01574",59274,134405,115771,25052,50124,40539,22196,36192,27979
"Sepi_DM24B03_01575",9338,14068,12364,4859,7937,6298,5100,8350,5233
"Sepi_DM24B03_01576",2570,3450,3374,1060,1772,1410,1195,1831,1101
"Sepi_DM24B03_01577",56863,77360,64409,17562,31881,25721,13383,21816,22584
"Sepi_DM24B03_01578",95247,92143,87675,43142,67703,54141,43403,67646,52427
"Sepi_DM24B03_01579",16335,15443,15039,6440,10340,8731,6525,10230,7299
"Sepi_DM24B03_01580",36886,29645,31796,11076,17763,15210,11690,15706,10877
"Sepi_DM24B03_01581",111246,94980,92854,34751,54336,47929,37189,58850,49529
"Sepi_DM24B03_01582",9189,7575,8350,3647,6147,4916,4020,5993,4920
"Sepi_DM24B03_01583",222332,206626,217212,69257,119029,90777,65731,106693,75712
"Sepi_DM24B03_01584",70923,51138,60725,27579,40549,33585,22496,25211,16606
"Sepi_DM24B03_01585",49059,35223,42573,22455,33385,27731,16170,16349,13084
"Sepi_DM24B03_01586",28781,21589,24505,21846,31863,28368,13228,11406,11764
"Sepi_DM24B03_01587",11004,9834,10643,7684,11575,9875,5841,6707,5550
"Sepi_DM24B03_01588",31765,18816,21833,17160,24428,21733,17269,25889,21755
"Sepi_DM24B03_01589",61226,102646,84645,39560,69500,58528,41161,64636,43935
"Sepi_DM24B03_01590",9260,13337,12188,6107,11244,8532,7085,9610,6097
"Sepi_DM24B03_01591",250377,266445,250499,79045,129861,102576,87395,151100,126879
"Sepi_DM24B03_01592",12711,10245,10369,7471,11612,10088,8181,12946,10253
"Sepi_DM24B03_01593",11048,8421,9401,6172,9654,7991,7276,10683,7919
"Sepi_DM24B03_01594",11602,8662,9691,6686,10594,9185,7925,11515,8228
"Sepi_DM24B03_01595",38116,48037,46449,21211,34657,30604,18179,23568,20594
"Sepi_DM24B03_01596",12638,13668,13947,8779,13648,11825,6699,6814,6561
"Sepi_DM24B03_01597",15206,17290,17753,11097,17376,15919,7754,8797,8115
"Sepi_DM24B03_01598",11379,12982,12980,8903,14564,13506,6774,8048,6660
"Sepi_DM24B03_01599",6728,7348,7071,5145,8681,7216,4510,4607,4134
"Sepi_DM24B03_01600",2471,2856,2876,2028,3323,2694,1677,1930,1689
"Sepi_DM24B03_01601",27936,22218,23049,16473,21967,17570,20021,32334,27893
"Sepi_DM24B03_01602",40563,34684,35537,23369,35304,31279,22345,32857,25843
"Sepi_DM24B03_01603",11304,10173,10184,8045,12657,10534,7374,10724,7940
"Sepi_DM24B03_01604",6650,10291,8594,5140,8685,7044,4781,8342,7187
"Sepi_DM24B03_01605",24126,41880,34650,22410,38036,28780,21037,35838,28087
"Sepi_DM24B03_01606",14200,20776,18510,9789,16008,13138,7208,10419,10363
"Sepi_DM24B03_01607",3761,3752,4464,2042,3575,2510,2716,3187,1995
"Sepi_DM24B03_01608",620,778,701,619,957,934,628,765,885
"Sepi_DM24B03_01609",5086,4274,4136,6661,10635,10584,7775,7395,7672
"Sepi_DM24B03_01610",8222,7729,6690,15010,22846,23868,16423,15765,18839
"Sepi_DM24B03_01611",17176,16813,13164,41444,65441,73400,50334,36977,54909
"Sepi_DM24B03_01565",21218,37658,34278,17135,27048,25417,10096,13641,13176
"Sepi_DM24B03_01612",30577,14496,14362,46323,65456,69951,49760,44398,56266
"Sepi_DM24B03_01613",40234,16208,18017,49164,69639,70196,55311,53275,55065
"Sepi_DM24B03_01614",11406,4504,4904,10361,17420,15321,12488,13248,12908
"Sepi_DM24B03_01615",2855,1772,1771,907,3592,2233,1120,2186,1926
"Sepi_DM24B03_01616",17560,22249,17457,3828,11123,6900,5450,14449,11533
"Sepi_DM24B03_01617",17812,33615,27106,8653,14181,12268,7215,12043,10271
"Sepi_DM24B03_01618",4958,12398,8791,3160,5433,4388,2225,4686,4471
"Sepi_DM24B03_01619",597,1211,873,627,1067,913,712,1404,1243
"Sepi_DM24B03_01620",775,1233,995,674,1122,896,888,1335,1252
"Sepi_DM24B03_01621",16331,18878,16379,15296,22777,27806,11746,12632,16640
"Sepi_DM24B03_01622",44536,36691,34361,41240,57497,48552,38597,62688,57621
"Sepi_DM24B03_01623",21080,18190,16987,22976,32768,27433,22453,35006,29756
"Sepi_DM24B03_01624",29526,28736,25913,27506,34902,31183,23829,38840,33905
"Sepi_DM24B03_01625",71098,62328,58919,71440,93089,84922,68801,96402,80261
"Sepi_DM24B03_01626",30966,28107,29999,30088,45392,37939,33135,41713,28939
"Sepi_DM24B03_01627",22778,17688,18539,23306,33216,28464,24700,34088,25805
"Sepi_DM24B03_01628",203456,176810,192188,149098,216338,183587,129929,168801,122292
"Sepi_DM24B03_01629",142712,120782,135225,101518,156444,130008,93984,117862,86555
"Sepi_DM24B03_01630",47786,48414,47967,25357,36350,34835,19359,24806,20978
"Sepi_DM24B03_01631",37224,40492,37769,19052,27243,26799,15722,20625,17902
"Sepi_DM24B03_01632",11430,13279,12360,6326,8951,8368,5025,7200,6347
"Sepi_DM24B03_01633",33907,28701,29048,20622,31977,27228,16061,18741,16687
"Sepi_DM24B03_01634",33750,22501,24411,20470,26626,22490,23879,31333,24913
"Sepi_DM24B03_01635",127412,83935,90236,84842,104193,91303,94869,129340,109411
"Sepi_DM24B03_01636",92797,70994,73935,53259,70839,58158,62819,87745,67812
"Sepi_DM24B03_01637",12216,16203,13537,6503,9972,7656,6736,12906,10906
"Sepi_DM24B03_01638",16755,8863,10226,12065,15694,13322,18674,26204,22824
"Sepi_DM24B03_01639",1001,1798,1413,568,963,662,596,1079,983
"Sepi_DM24B03_01640",12826,7047,9477,2320,3717,3065,13434,25889,23816
"Sepi_DM24B03_01641",25502,15442,19497,5318,8255,6690,28790,59148,57349
"Sepi_DM24B03_01642",11040,7222,9803,2548,3928,3051,13715,26919,22721
"Sepi_DM24B03_01643",17078,12992,16057,5229,8040,6711,28423,59955,57621
"Sepi_DM24B03_01645",6880,8400,7930,7060,10626,9272,7137,9268,7195
"Sepi_DM24B03_01646",5498,6152,5467,6225,9561,8123,6372,7553,5975
"Sepi_DM24B03_01647",7603,8420,7176,12786,18531,16471,11506,12203,11305
"Sepi_DM24B03_01648",103202,49178,62050,150013,194340,179411,115650,120098,103692
"Sepi_DM24B03_01649",191730,73430,103295,282766,365246,332112,187638,152720,157363
"Sepi_DM24B03_01650",42873,18974,25781,67194,85907,81951,49588,52698,50637
"Sepi_DM24B03_01651",8840,10757,10270,9451,14260,12204,8949,13091,9326
"Sepi_DM24B03_01652",44677,40389,44298,31171,46440,35039,33593,55408,42309
"Sepi_DM24B03_01653",22669,20196,21540,16102,24708,22088,10574,11636,10979
"Sepi_DM24B03_01654",9214,9536,9236,5942,9925,8419,5121,6265,4977
"Sepi_DM24B03_01655",4269,3977,4155,2646,3843,3408,3079,4563,3460
"Sepi_DM24B03_01656",2728,2135,2530,1537,2465,1922,2042,2829,1881
"Sepi_DM24B03_01657",14547,15510,13649,7978,11713,9961,7528,13617,12544
"Sepi_DM24B03_01658",41748,38662,38988,20598,31751,31536,13352,18122,17582
"Sepi_DM24B03_01659",13784,15690,14433,8867,13977,13716,5225,7005,8280
"Sepi_DM24B03_01660",14499,13744,14045,9597,13585,11778,10338,15413,13700
"Sepi_DM24B03_01661",214,740,433,637,1038,601,1008,1028,1503
"Sepi_DM24B03_01662",30498,48311,44208,9052,17605,14239,9941,14439,10827
"Sepi_DM24B03_01663",65750,191821,140701,24316,48543,38306,22256,38149,31568
"Sepi_DM24B03_01664",7101,8367,7112,6061,8463,7373,5539,7972,6227
"Sepi_DM24B03_01665",12214,15077,14332,4663,7429,6524,5384,9256,7291
"Sepi_DM24B03_01666",10485,11323,10763,4010,6445,5533,4934,7676,6552
"Sepi_DM24B03_01667",3629,4439,3987,4482,6715,6567,3301,4242,4663
"Sepi_DM24B03_01668",3037,3585,3535,2024,3149,2695,2104,3286,2796
"Sepi_DM24B03_01669",20837,15967,16873,13955,19935,17660,10239,12926,10412
"Sepi_DM24B03_01670",4170,4749,4368,2770,4233,3423,2649,4279,3145
"Sepi_DM24B03_01671",9139,9934,9234,7548,11718,9880,7163,11424,8749
"Sepi_DM24B03_01672",21537,24102,22993,18661,27175,27007,14495,17146,17628
"Sepi_DM24B03_01673",30120,42469,35270,36215,53499,49576,29772,40886,41624
"Sepi_DM24B03_01674",50784,49352,47859,36929,48812,43570,34108,44150,35929
"Sepi_DM24B03_01675",168817,99382,126198,194098,262197,222610,174292,212766,167922
"Sepi_DM24B03_01676",25532,47126,36819,18537,29208,27383,17000,27945,24910
"Sepi_DM24B03_01677",18488,15235,18497,7217,12239,9036,9313,13875,9849
"Sepi_DM24B03_01678",11103,10046,9469,14420,21516,17842,12651,24545,21938
"Sepi_DM24B03_01679",4917,4283,4193,5549,8511,7165,5149,8861,7849
"Sepi_DM24B03_01680",40461,99992,73532,23326,47225,38723,23299,34943,27437
"Sepi_DM24B03_01681",2431,3001,2845,1780,2889,2128,2060,3658,2796
"Sepi_DM24B03_01682",30303,15765,19631,11808,17841,14986,16325,22969,18028
"Sepi_DM24B03_01683",43515,44967,43485,33000,51154,42050,33969,58755,46637
"Sepi_DM24B03_01684",20504,20514,22203,44555,72437,63740,89901,192029,144799
"Sepi_DM24B03_01685",14361,10500,10719,10071,13909,12134,9541,15136,13915
"Sepi_DM24B03_01686",21175,31099,25532,16695,27468,21586,13841,21131,18299
"Sepi_DM24B03_01687",10196,16810,13605,6991,10185,8822,6439,10288,8828
"Sepi_DM24B03_01688",3295,8556,6231,1695,2693,2377,1610,2624,2218
"Sepi_DM24B03_01689",1583,3878,3124,851,1412,1220,633,990,925
"Sepi_DM24B03_01690",1805,3893,3325,831,1525,1286,488,606,460
"Sepi_DM24B03_01691",992,2476,1776,572,1039,868,279,414,378
"Sepi_DM24B03_01692",1211,1735,1468,607,1014,865,453,826,726
"Sepi_DM24B03_01693",213850,164711,147954,285310,354580,416083,220618,186966,219362
"Sepi_DM24B03_01694",296617,217398,187578,398633,479784,563445,285544,228209,325870
"Sepi_DM24B03_01695",271454,146848,165330,220947,273581,307096,185764,128919,158859
"Sepi_DM24B03_01696",523200,278322,316557,367128,428529,450783,329923,327913,340669
"Sepi_DM24B03_01697",12251,24791,18216,12113,18313,14508,9410,17442,15282
"Sepi_DM24B03_01698",61541,38325,45317,32764,45955,38005,36995,53690,42843
"Sepi_DM24B03_01699",32790,23403,26551,14095,19796,15456,14530,22256,16858
"Sepi_DM24B03_01700",300901,234923,235827,140639,188409,161230,130020,204091,155678
"Sepi_DM24B03_01701",9575,20612,15699,7593,12757,10710,7796,13926,11412
"Sepi_DM24B03_01702",2914,7564,5767,984,1279,1277,675,1115,1046
"Sepi_DM24B03_01703",3180,9097,6458,1311,1808,1721,940,1327,1279
"Sepi_DM24B03_01704",412,882,656,154,292,221,179,361,344
"Sepi_DM24B03_01705",875643,512903,617676,229073,330068,289041,259910,324770,229719
"Sepi_DM24B03_01706",108933,61952,74938,28236,42240,35822,32941,41262,29029
"Sepi_DM24B03_01707",17211,6113,8996,6041,8922,7466,6085,5597,4277
"Sepi_DM24B03_01708",18467,12145,14878,6061,9468,8095,5780,7225,6213
"Sepi_DM24B03_01709",109639,138580,122614,41475,67251,58826,51550,91708,75535
"Sepi_DM24B03_01710",49324,9195,15988,20245,27782,22917,39601,39801,32213
"Sepi_DM24B03_01711",1002,826,850,103029,129680,120141,62190,54310,51688
"Sepi_DM24B03_01712",5879,3264,3658,2049,2849,2633,1526,2293,1665
"Sepi_DM24B03_01713",15522,9535,9900,6301,9225,8401,4260,5732,4379
"Sepi_DM24B03_01714",8779,6460,6044,3508,5322,4940,2419,3554,3265
"Sepi_DM24B03_01715",9504,10824,8199,55689,69373,81839,15872,15607,23672
"Sepi_DM24B03_01716",13168,14405,10495,73175,93498,111721,23609,24203,33604
"Sepi_DM24B03_01717",5826,5711,4208,35479,46105,54103,11193,11298,15902
"Sepi_DM24B03_01718",7974,7311,5201,54558,67695,79346,15968,13488,20952
"Sepi_DM24B03_01719",16004,10948,9439,98984,123038,137290,30106,28397,37495
"Sepi_DM24B03_01720",17990,10926,10242,103227,129066,146826,31106,27326,38835
"Sepi_DM24B03_01721",4369,2655,2828,23847,29502,31787,6833,7626,9801
"Sepi_DM24B03_01722",5000,2822,3095,26078,31243,35551,7966,9235,11123
"Sepi_DM24B03_01723",12663,8299,8307,75816,94435,101406,23364,29054,35895
"Sepi_DM24B03_01724",13545,7872,9070,85997,107203,113029,26314,25530,33184
"Sepi_DM24B03_01725",1131,687,834,7601,10194,9856,2619,2162,2521
"Sepi_DM24B03_01726",17316,13370,13993,36956,50415,45774,17385,26370,24040
"Sepi_DM24B03_01727",110173,58575,64424,83665,110004,96405,99482,156374,139729
"Sepi_DM24B03_01728",483659,350114,346812,347046,482016,533605,270733,311461,324267
"Sepi_DM24B03_01729",869964,615421,612849,636208,850422,1004574,450383,452834,527081
"Sepi_DM24B03_01730",235725,172639,171829,167734,224040,247709,124914,142031,158449
"Sepi_DM24B03_01731",107624,78269,79087,68484,95398,98381,56212,67847,70860
"Sepi_DM24B03_01732",17518,11108,12294,14368,17975,17952,12711,18508,16188
"Sepi_DM24B03_01733",9823,20457,14929,8925,14974,12290,9726,18379,15667
"Sepi_DM24B03_01734",33360,49886,36402,31776,48105,42962,30745,54055,54663
"Sepi_DM24B03_01735",7889,9807,8956,5447,8345,7090,5539,9029,6883
"Sepi_DM24B03_01736",1707,979,1130,6079,7642,8265,4693,5083,5980
"Sepi_DM24B03_01737",107067,161159,128544,469835,596781,646531,172101,178953,256479
"Sepi_DM24B03_01738",2134,1849,1855,2849,4281,3519,4356,6917,5659
"Sepi_DM24B03_01739",2090,6437,4196,2678,4362,4047,1771,2870,2526
"Sepi_DM24B03_01740",2714,3535,3088,5671,9570,7580,5678,8251,6806
"Sepi_DM24B03_01741",255,482,385,93,178,159,86,133,101
"Sepi_DM24B03_01742",94006,93106,93621,40485,61488,49435,37847,68596,54195
"Sepi_DM24B03_01743",17960,13400,13604,9700,13190,13361,7230,8329,7770
"Sepi_DM24B03_01744",41507,25764,27987,25888,35047,35160,19692,20927,20324
"Sepi_DM24B03_01745",31911,19189,19628,20215,27722,27778,15546,17523,17849
"Sepi_DM24B03_01746",29832,46137,37405,17722,27617,22613,16123,27542,23537
"Sepi_DM24B03_01747",13616,7619,8740,14746,19519,19069,12218,12927,13081
"Sepi_DM24B03_01748",608,626,576,591,802,794,406,643,680
"Sepi_DM24B03_01749",4594,1825,2264,2703,4490,3409,3401,6139,6776
"Sepi_DM24B03_01750",1425,1333,1224,3215,4165,3513,4740,8208,6575
"Sepi_DM24B03_01751",2134,1500,1403,6112,7787,6633,9221,16505,13720
"Sepi_DM24B03_01752",57,51,40,83,147,125,122,186,139
"Sepi_DM24B03_01753",60,68,49,59,109,88,89,174,139
"Sepi_DM24B03_01754",77,107,76,97,153,123,118,216,190
"Sepi_DM24B03_01755",10,11,14,12,24,21,18,27,24
"Sepi_DM24B03_01758",345,306,227,3521,4789,4003,2671,4090,3882
"Sepi_DM24B03_01759",2909,1082,1769,11061,15429,13635,17517,21927,17759
"Sepi_DM24B03_01760",17445,11897,13064,8059,11521,9749,8659,12757,9132
"Sepi_DM24B03_01761",4852,10043,7461,4405,7313,5632,3203,6228,5258
"Sepi_DM24B03_01762",17595,34448,26453,14944,24675,19586,11346,20678,17908
"Sepi_DM24B03_01763",25709,19704,19316,18842,25467,21664,20972,30835,24621
